category,name,description,serial,production_date,price,currency,authorised,in_stock,compatible_brands,recalled,digitallyTracked,used,aftermarket,safetyCritical
Control and Comfort Features,Infotainment System S39,"Central interface for audio, navigation, etc.",ZCL-COL-YD1D-70Q,2025-06-12,1738.59,JPY,True,True,"BMV,Mecentley,Feramborghini,Nord,WV",True,True,False,True,True
Control and Comfort Features,Adaptive Cruise Control Q32,Generic Adaptive Cruise Control,ZCL-TRN-Y9VR-299,2017-08-26,1619.63,JPY,True,True,"Nord,WV",True,True,True,True,True
Control and Comfort Features,Lane Assist System O80,Generic Lane Assist System,ZCL-BRK-7QSV-FXH,2021-06-28,339.52,JPY,True,True,"Nord,Mecentley",True,False,True,False,True
Control and Comfort Features,Climate Control Unit E97,Generic Climate Control Unit,ZCL-TRN-4Q3S-FAJ,2022-03-05,104.95,JPY,True,True,"BMV,WV,Feramborghini,Mecentley",True,False,False,False,False
Control and Comfort Features,Speakers O86,Generic Speakers,ZCL-BRK-JUI3-R6L,2016-08-04,310.21,JPY,True,False,"WV,Mecentley,Nord",False,False,True,False,True
Control and Comfort Features,Parking Sensors V13,Generic Parking Sensors,ZCL-TRN-M4IO-59C,2020-10-02,966.32,JPY,True,True,"Mecentley,Nord,WV,Feramborghini",False,True,True,False,True
Control and Comfort Features,Speakers C50,Generic Speakers,ZCL-ELE-BYTI-PKG,2025-12-29,1027.28,JPY,False,True,"Feramborghini,Nord,BMV,WV,Mecentley",True,True,True,True,False
Control and Comfort Features,Lane Assist System M45,Generic Lane Assist System,ZCL-BRK-W8QE-IXV,2015-10-28,1273.71,JPY,False,True,"Nord,Mecentley,Feramborghini",True,False,True,True,False
Control and Comfort Features,Blind Spot Monitor G66,Generic Blind Spot Monitor,ZCL-ELE-I49D-ZEG,2022-12-24,387.98,JPY,True,True,"BMV,WV,Mecentley,Nord,Feramborghini",False,True,True,True,True
Control and Comfort Features,Speakers N14,Output sound for entertainment or alerts.,ZCL-ENG-573M-15S,2019-08-30,624.44,JPY,True,True,"Nord,Feramborghini,WV,Mecentley,BMV",True,False,False,False,True
Control and Comfort Features,Lane Assist System J3,Generic Lane Assist System,ZCL-TRN-VL7Y-UWT,2021-06-23,1694.79,JPY,True,False,Feramborghini,True,True,False,False,False
Control and Comfort Features,Infotainment System P29,"Central interface for audio, navigation, etc.",ZCL-ELE-ES9D-ZQC,2020-02-17,425.86,JPY,True,True,"BMV,Feramborghini,Mecentley",False,False,True,True,False
Control and Comfort Features,Cruise Control System G13,Maintains a constant vehicle speed.,ZCL-ELE-F82T-VOW,2024-12-23,362.97,JPY,False,True,"Mecentley,WV,BMV,Feramborghini",True,True,False,False,True
Control and Comfort Features,Speakers R34,Generic Speakers,ZCL-ELE-3Z68-L7Q,2024-01-16,132.1,JPY,True,True,BMV,False,True,True,True,False
Control and Comfort Features,Blind Spot Monitor Z72,Generic Blind Spot Monitor,ZCL-COL-QG6Y-W2H,2025-03-10,1984.74,JPY,False,True,WV,False,False,True,True,False
Control and Comfort Features,Backup Camera P79,Generic Backup Camera,ZCL-DRI-GNX2-KLW,2017-12-19,1705.43,JPY,True,False,"BMV,Mecentley",True,False,True,True,True
Control and Comfort Features,Blind Spot Monitor R5,Generic Blind Spot Monitor,ZCL-COL-6S0K-QXZ,2017-12-05,377.18,JPY,True,True,"WV,Feramborghini",False,False,True,False,True
Control and Comfort Features,Navigation System (GPS) B13,Generic Navigation System (GPS),ZCL-DRI-HQVE-ZHG,2023-08-12,471.05,JPY,True,True,Feramborghini,False,False,False,False,True
Control and Comfort Features,Lane Assist System W26,Generic Lane Assist System,ZCL-COL-L01I-8R2,2021-04-13,1744.97,JPY,True,True,Feramborghini,True,False,True,False,False
Control and Comfort Features,Navigation System (GPS) X17,Generic Navigation System (GPS),ZCL-ELE-O1Z8-OJL,2021-01-14,1855.88,JPY,False,True,"WV,Mecentley",True,False,True,True,True
Control and Comfort Features,Lane Assist System P87,Generic Lane Assist System,ZCL-ENG-7FNB-VM2,2018-10-21,1865.24,JPY,True,True,"Feramborghini,WV,Mecentley,BMV",True,True,False,True,True
Control and Comfort Features,Climate Control Unit I18,Generic Climate Control Unit,ZCL-TRN-XX4N-QSF,2016-04-26,756.36,JPY,True,False,"Feramborghini,Mecentley,BMV,Nord",False,True,True,True,True
Control and Comfort Features,Climate Control Unit R75,Generic Climate Control Unit,ZCL-COL-FWDO-AAL,2018-07-09,1238.74,JPY,True,True,"WV,Nord,BMV,Feramborghini",True,True,False,False,True
Control and Comfort Features,Climate Control Unit O38,Generic Climate Control Unit,ZCL-BRK-Q0NK-ZG5,2019-07-06,118.02,JPY,True,True,"Nord,Feramborghini,BMV,WV,Mecentley",True,True,False,False,False
Control and Comfort Features,Cruise Control System T51,Generic Cruise Control System,ZCL-ENG-FCZ7-ITS,2022-12-16,1543.67,JPY,True,True,"Mecentley,WV",False,True,True,True,True
Control and Comfort Features,Infotainment System W43,"Central interface for audio, navigation, etc.",ZCL-BRK-0OLW-QB0,2023-10-26,1283.21,JPY,True,False,"WV,Mecentley",True,True,False,True,False
Control and Comfort Features,Infotainment System W54,Generic Infotainment System,ZCL-COL-T9JP-9NH,2025-10-05,209.22,JPY,True,True,"BMV,Mecentley,WV,Feramborghini",True,False,False,False,False
Control and Comfort Features,Blind Spot Monitor K79,Generic Blind Spot Monitor,ZCL-COL-78FU-NQG,2018-08-11,1012.31,JPY,True,True,"Feramborghini,BMV",True,True,False,False,True
Control and Comfort Features,Cruise Control System L92,Generic Cruise Control System,ZCL-ENG-PO5U-QC1,2024-08-02,957.07,JPY,True,True,"BMV,Mecentley,WV,Feramborghini",False,True,True,True,False
Control and Comfort Features,Backup Camera I39,Generic Backup Camera,ZCL-TRN-Y13P-YHZ,2025-11-21,282.98,JPY,True,True,"BMV,Feramborghini,WV,Nord",False,False,False,True,True
Control and Comfort Features,Speakers I88,Generic Speakers,ZCL-TRN-F7AY-629,2021-05-24,519.91,JPY,True,True,"Feramborghini,BMV,Nord,Mecentley",True,True,True,True,False
Control and Comfort Features,Parking Sensors O12,Generic Parking Sensors,ZCL-ENG-UXJ5-62N,2025-04-01,586.8,JPY,True,True,"Feramborghini,Nord",False,True,True,True,True
Transmission System,Transmission Mount X72,Generic Transmission Mount,ZCL-COL-GNOK-0R5,2018-06-04,1413.23,JPY,False,True,"Nord,Feramborghini,Mecentley,BMV",True,True,True,False,True
Transmission System,Flywheel P68,Generic Flywheel,ZCL-SUS-F8M4-2LI,2018-04-09,946.73,JPY,False,True,"BMV,Feramborghini,Mecentley",True,False,False,True,True
Transmission System,Transmission (Manual / Automatic) O50,Generic Transmission (Manual / Automatic),ZCL-COL-NZSY-DRG,2018-11-24,154.8,JPY,False,True,"WV,BMV,Mecentley,Feramborghini",True,False,False,True,False
Transmission System,Differential M8,Generic Differential,ZCL-TRN-4RAV-X4H,2020-10-07,1429.06,JPY,False,True,"Mecentley,Nord,Feramborghini,WV",False,True,False,True,True
Transmission System,Torque Converter U42,Generic Torque Converter,ZCL-COL-9NIN-CD7,2022-02-05,1296.06,JPY,False,True,"Mecentley,Nord",False,True,True,True,False
Transmission System,Pressure Plate N53,Generic Pressure Plate,ZCL-TRN-KN7U-VEW,2024-03-24,1571.07,JPY,False,True,"Feramborghini,WV,Nord",True,True,False,False,False
Transmission System,Drive Shaft Z95,Transfers torque from transmission to wheels.,ZCL-ENG-WBAL-X5L,2018-06-10,1468.44,JPY,True,True,"WV,BMV",False,False,False,True,False
Transmission System,Torque Converter W24,Generic Torque Converter,ZCL-DRI-EMW8-UMG,2018-10-08,1252.15,JPY,True,True,"Feramborghini,Nord,WV,BMV",True,False,True,False,True
Transmission System,Gearbox X22,Generic Gearbox,ZCL-BRK-V4CM-GQB,2015-01-22,1964.34,JPY,False,True,"BMV,Nord,WV",False,False,True,False,False
Transmission System,Drive Shaft I79,Generic Drive Shaft,ZCL-SUS-CLVP-WVS,2025-11-07,610.02,JPY,False,True,Mecentley,False,True,True,False,True
Transmission System,Shift Linkage F39,Generic Shift Linkage,ZCL-PERF-4J8Q-263,2020-04-10,137.31,JPY,True,False,"Mecentley,Nord,BMV,WV,Feramborghini",False,False,False,False,True
Transmission System,Torque Converter J75,Generic Torque Converter,ZCL-SUS-14P2-PEL,2015-10-27,1951.74,JPY,False,True,"Mecentley,Feramborghini",False,True,True,False,False
Transmission System,Axles B94,Generic Axles,ZCL-TRN-59FA-PTA,2019-02-03,1703.45,JPY,False,False,"Mecentley,Nord",True,True,True,False,True
Transmission System,Clutch Plate I35,Generic Clutch Plate,ZCL-TRN-99WM-U3U,2016-05-03,97.0,JPY,False,True,"Mecentley,WV,Nord,BMV,Feramborghini",False,False,True,True,False
Transmission System,Flywheel J13,Generic Flywheel,ZCL-BRK-Y2FB-MAV,2016-09-08,1621.8,JPY,True,True,"Feramborghini,Mecentley,Nord,WV,BMV",True,True,False,True,True
Transmission System,CV Joints V65,Generic CV Joints,ZCL-ELE-Z2N5-81W,2025-08-31,1847.26,JPY,True,True,"WV,Feramborghini",False,False,True,True,False
Transmission System,Pressure Plate O20,Generic Pressure Plate,ZCL-PERF-TT3T-VMG,2015-09-16,750.79,JPY,True,True,"BMV,Mecentley,Nord,Feramborghini,WV",False,True,True,True,True
Transmission System,Transmission Mount F6,Generic Transmission Mount,ZCL-TRN-MFM1-XKN,2018-10-16,1314.65,JPY,False,False,"Feramborghini,Nord",False,False,True,True,False
Transmission System,Transmission Mount C25,Generic Transmission Mount,ZCL-BRK-Q0DN-V0G,2022-07-06,1968.58,JPY,True,True,"BMV,Mecentley,Feramborghini,WV",True,True,True,True,False
Transmission System,Pressure Plate L87,Generic Pressure Plate,ZCL-ENG-ZKIY-BQA,2020-09-22,912.95,JPY,False,True,"Nord,BMV,Mecentley,WV,Feramborghini",True,False,True,True,False
Transmission System,Gearbox R46,Changes vehicle speed and torque.,ZCL-COL-5KO2-CQQ,2024-09-20,1925.01,JPY,True,False,"Nord,Feramborghini",False,False,False,True,True
Transmission System,Synchromesh Gears G93,Generic Synchromesh Gears,ZCL-TRN-GZAL-JUH,2017-06-21,489.58,JPY,True,True,"Feramborghini,WV,Nord",False,True,False,True,False
Transmission System,Drive Shaft F96,Generic Drive Shaft,ZCL-SUS-ADEE-P18,2025-06-29,1017.46,JPY,True,True,Nord,False,True,True,True,False
Transmission System,Transmission Mount L74,Generic Transmission Mount,ZCL-ELE-9QDV-H2E,2016-03-11,624.99,JPY,True,True,WV,False,True,False,False,True
Transmission System,Gearbox E84,Changes vehicle speed and torque.,ZCL-COL-71RV-FWS,2018-10-01,594.03,JPY,True,False,"Feramborghini,Nord",False,False,True,True,True
Transmission System,Drive Shaft H37,Transfers torque from transmission to wheels.,ZCL-ENG-BVX6-F3J,2016-04-02,1910.44,JPY,True,True,"Feramborghini,Nord,BMV,Mecentley",False,False,False,False,False
Transmission System,Shift Linkage D51,Generic Shift Linkage,ZCL-ENG-PPDL-T9L,2023-10-17,1280.01,JPY,True,False,"Nord,Feramborghini",True,True,True,False,True
Transmission System,Differential A37,Distributes engine torque to drive wheels.,ZCL-ELE-NI1H-I38,2019-03-23,889.75,JPY,False,True,"Feramborghini,WV",True,True,True,False,False
Transmission System,Clutch Master Cylinder L11,Generic Clutch Master Cylinder,ZCL-TRN-9HHF-XKO,2020-02-25,1107.93,JPY,True,True,BMV,True,True,True,False,False
Transmission System,Differential H73,Distributes engine torque to drive wheels.,ZCL-SUS-BT30-JIW,2023-05-17,954.68,JPY,True,True,BMV,False,False,True,True,True
Transmission System,Torque Converter W60,Generic Torque Converter,ZCL-BRK-0NNN-0M9,2017-09-29,849.76,JPY,False,True,"WV,Mecentley,Feramborghini",True,True,True,True,True
Transmission System,Clutch Plate T86,Engages and disengages power to transmission.,ZCL-ENG-HXBA-UT3,2017-08-18,1460.59,JPY,True,True,WV,False,False,True,True,True
Transmission System,Flywheel I35,Generic Flywheel,ZCL-DRI-HQPD-ZD3,2015-10-12,1186.57,JPY,True,True,"WV,Mecentley,Feramborghini,Nord,BMV",True,True,False,True,True
Transmission System,Differential Y23,Generic Differential,ZCL-SUS-4VAK-M35,2018-12-06,1998.98,JPY,True,True,"Mecentley,Nord,Feramborghini,WV,BMV",True,True,False,True,False
Transmission System,Axles F22,Generic Axles,ZCL-SUS-YK0C-45L,2019-02-15,1492.05,JPY,True,False,"Nord,Feramborghini",False,True,False,False,True
Transmission System,Gearbox F68,Generic Gearbox,ZCL-COL-ZJXZ-7FB,2022-11-02,1533.86,JPY,False,True,Mecentley,True,True,False,False,True
Transmission System,Clutch Plate N38,Engages and disengages power to transmission.,ZCL-ENG-ZZQ0-EA1,2025-08-04,1621.76,JPY,True,True,WV,False,False,True,True,True
Transmission System,Clutch Plate V72,Engages and disengages power to transmission.,ZCL-SUS-H8E9-59I,2021-03-15,1332.32,JPY,False,False,BMV,True,True,False,False,True
Transmission System,Clutch Master Cylinder J90,Generic Clutch Master Cylinder,ZCL-PERF-DAEN-AVT,2019-08-09,941.94,JPY,True,True,Mecentley,True,False,True,False,True
Transmission System,Drive Shaft N11,Generic Drive Shaft,ZCL-ELE-ZOW0-X5T,2016-03-12,1910.76,JPY,False,True,BMV,True,True,False,False,True
Transmission System,Drive Shaft O36,Generic Drive Shaft,ZCL-COL-BYNH-YQ2,2020-03-27,1843.71,JPY,True,True,"WV,Feramborghini,BMV,Mecentley,Nord",False,False,False,False,True
Transmission System,Synchromesh Gears K55,Generic Synchromesh Gears,ZCL-PERF-FK83-N9R,2018-12-10,764.64,JPY,True,True,Mecentley,False,True,True,True,True
Transmission System,Transmission Y50,Transfers power from engine to wheels.,ZCL-ELE-GRH9-2FD,2019-07-15,1022.87,JPY,True,True,Mecentley,False,False,True,True,True
Transmission System,Clutch Slave Cylinder C87,Generic Clutch Slave Cylinder,ZCL-SUS-YGL8-8DW,2018-02-08,477.93,JPY,True,True,"BMV,WV,Nord",False,False,True,True,True
Structural and Chassis,Floor Pan G26,Generic Floor Pan,ZCL-DRI-1B53-TD4,2024-03-07,1815.88,JPY,False,True,"Mecentley,Feramborghini",True,False,False,False,False
Structural and Chassis,Rocker Panels E80,Generic Rocker Panels,ZCL-SUS-BUWL-5RA,2024-06-23,959.11,JPY,True,False,"WV,Feramborghini,Nord",False,True,True,False,True
Structural and Chassis,"Pillars (A, B, C) F30","Generic Pillars (A, B, C)",ZCL-TRN-2L44-UEG,2024-05-28,1873.85,JPY,True,False,"Feramborghini,Mecentley,BMV,Nord,WV",False,False,True,False,True
Structural and Chassis,Rocker Panels D2,Generic Rocker Panels,ZCL-TRN-AUI3-FRL,2018-06-02,1752.09,JPY,True,True,"WV,Feramborghini,BMV,Nord",False,True,False,True,True
Structural and Chassis,Wheel Wells Q81,Generic Wheel Wells,ZCL-TRN-ARTG-AHA,2025-07-31,78.5,JPY,True,True,"Nord,WV,BMV,Mecentley,Feramborghini",False,True,True,False,True
Structural and Chassis,Subframe Q40,Generic Subframe,ZCL-DRI-LR3J-ATT,2025-12-15,1895.01,JPY,True,True,"BMV,Feramborghini,Mecentley,WV,Nord",True,True,False,True,True
Structural and Chassis,Subframe R98,Generic Subframe,ZCL-TRN-5AYX-QH1,2016-02-25,593.26,JPY,False,True,"Nord,BMV,WV,Feramborghini",False,True,True,True,False
Structural and Chassis,Rocker Panels V28,Generic Rocker Panels,ZCL-TRN-L0RQ-5SW,2022-03-04,346.66,JPY,True,False,"Feramborghini,WV,Nord,BMV,Mecentley",False,True,True,False,False
Structural and Chassis,Subframe L18,Generic Subframe,ZCL-ELE-ADEG-IXV,2016-01-02,853.99,JPY,True,True,WV,True,True,True,True,True
Structural and Chassis,Rocker Panels H1,Generic Rocker Panels,ZCL-SUS-JC9P-YS8,2015-09-19,155.07,JPY,True,True,WV,True,True,True,True,True
Structural and Chassis,Subframe U52,Generic Subframe,ZCL-SUS-2PJO-SLU,2023-03-13,1533.37,JPY,True,True,"WV,Mecentley,BMV,Nord,Feramborghini",False,False,False,False,True
Structural and Chassis,Subframe N87,Generic Subframe,ZCL-PERF-EM9E-LZ2,2018-11-11,1211.61,JPY,True,True,BMV,True,True,True,True,False
Structural and Chassis,Frame / Chassis Z25,Generic Frame / Chassis,ZCL-SUS-LJW6-RW4,2020-10-08,1619.74,JPY,False,True,"BMV,Mecentley,Nord",True,True,False,True,False
Structural and Chassis,Frame / Chassis F68,Generic Frame / Chassis,ZCL-BRK-YH06-IAO,2024-10-22,1304.96,JPY,False,True,Feramborghini,True,True,True,False,True
Structural and Chassis,Rocker Panels T26,Generic Rocker Panels,ZCL-SUS-T1AR-U0A,2015-08-27,1609.82,JPY,True,True,"Mecentley,BMV",True,True,True,True,True
Structural and Chassis,Crossmember K45,Generic Crossmember,ZCL-PERF-XY1W-091,2016-05-18,1692.42,JPY,True,True,"Feramborghini,BMV",True,True,True,False,True
Structural and Chassis,Subframe D98,Generic Subframe,ZCL-PERF-S27U-IDH,2020-10-04,1660.12,JPY,True,True,WV,True,True,False,False,False
Structural and Chassis,Wheel Wells I4,Generic Wheel Wells,ZCL-BRK-UPTR-IEN,2020-05-06,1194.43,JPY,False,True,"Feramborghini,Mecentley,WV,BMV,Nord",True,False,True,False,False
Structural and Chassis,Rocker Panels C25,Generic Rocker Panels,ZCL-TRN-JXQA-WPW,2022-08-20,376.75,JPY,True,True,"BMV,Feramborghini,Mecentley,Nord,WV",True,True,False,False,True
Suspension,Adjustable Coilovers L29,Allow height and damping adjustment.,ZCL-COL-FLOT-W87,2024-03-03,61.09,JPY,True,True,"Nord,Mecentley,Feramborghini,BMV",False,False,False,True,False
Suspension,Sway Bars T48,Reduces body roll in aggressive turns.,ZCL-ENG-23JK-AF4,2023-11-18,1533.39,JPY,True,True,WV,True,False,False,False,True
Suspension,Sway Bars M38,Reduces body roll in aggressive turns.,ZCL-PERF-S2RF-6I6,2024-02-05,379.78,JPY,False,True,"Feramborghini,WV",True,True,False,False,True
Suspension,Strut Tower Brace R14,Improves chassis rigidity and cornering.,ZCL-SUS-RSKD-64Y,2021-09-23,1388.29,JPY,True,True,"BMV,WV,Nord,Mecentley",True,True,True,False,True
Suspension,Sway Bars G62,Reduces body roll in aggressive turns.,ZCL-ELE-Y09D-RWM,2025-05-01,1617.17,JPY,True,True,"Nord,BMV,Mecentley,Feramborghini,WV",False,False,False,True,False
Suspension,Strut Tower Brace F32,Improves chassis rigidity and cornering.,ZCL-ENG-ZQDO-YZV,2020-11-25,1582.19,JPY,False,True,"BMV,WV",True,True,False,True,False
Suspension,Lowering Springs L13,Lowers ride height and improves handling.,ZCL-ELE-0GAT-EQ8,2018-02-13,142.15,JPY,True,True,Nord,True,True,False,True,True
Suspension,Sway Bars T23,Reduces body roll in aggressive turns.,ZCL-BRK-FM2J-4L9,2023-01-31,495.43,JPY,False,True,"WV,Nord",True,True,False,False,False
Suspension,Adjustable Coilovers Z69,Allow height and damping adjustment.,ZCL-BRK-WF1U-6TP,2017-05-02,1425.19,JPY,True,True,"Mecentley,Nord,WV,Feramborghini,BMV",True,True,True,True,True
Suspension,Adjustable Coilovers Q11,Allow height and damping adjustment.,ZCL-SUS-GOGM-OFM,2021-08-06,605.31,JPY,True,True,"Feramborghini,Nord,WV,BMV,Mecentley",True,True,True,True,False
Suspension,Lowering Springs Y86,Lowers ride height and improves handling.,ZCL-BRK-WSGH-2P5,2022-08-15,14.18,JPY,True,True,"Feramborghini,Mecentley,Nord,BMV",True,True,True,True,True
Suspension,Adjustable Coilovers V62,Allow height and damping adjustment.,ZCL-TRN-8X6R-NGK,2020-10-02,892.67,JPY,True,True,"Nord,BMV,WV",True,False,True,False,True
Suspension,Lowering Springs W32,Lowers ride height and improves handling.,ZCL-DRI-Q80T-C21,2022-08-10,1317.43,JPY,True,True,"Nord,Mecentley",True,True,True,True,False
Suspension,Adjustable Coilovers X58,Allow height and damping adjustment.,ZCL-ELE-T7PG-OQK,2025-11-17,546.73,JPY,True,False,"Mecentley,BMV,WV,Nord",False,False,True,True,False
Suspension,Lowering Springs I17,Lowers ride height and improves handling.,ZCL-BRK-CZBR-O0F,2018-08-10,188.01,JPY,True,True,"Mecentley,Feramborghini",True,False,True,False,True
Suspension,Sway Bars S96,Reduces body roll in aggressive turns.,ZCL-ENG-N9KG-IH0,2025-01-15,1889.4,JPY,True,True,"Nord,Feramborghini,BMV,WV",True,False,True,True,True
Suspension,Sway Bars F93,Reduces body roll in aggressive turns.,ZCL-BRK-5G82-81O,2018-01-31,907.24,JPY,True,True,"WV,Mecentley",True,True,False,True,False
Suspension,Sway Bars T30,Reduces body roll in aggressive turns.,ZCL-COL-NADD-LUS,2020-09-28,1123.47,JPY,True,True,"Mecentley,Nord",True,False,True,True,False
Safety Systems,Seatbelt Pretensioners J79,Generic Seatbelt Pretensioners,ZCL-DRI-MTDG-IVM,2022-06-07,1822.13,JPY,True,True,"Nord,BMV,WV,Feramborghini,Mecentley",True,False,False,True,False
Safety Systems,"Airbags (Front, Side, Curtain, Knee) C14","Generic Airbags (Front, Side, Curtain, Knee)",ZCL-DRI-B8CW-N31,2022-08-04,1057.96,JPY,True,True,"Mecentley,WV,BMV,Nord,Feramborghini",True,True,True,True,True
Safety Systems,Crash Sensors C59,Generic Crash Sensors,ZCL-DRI-9UBB-061,2024-03-06,1879.56,JPY,True,True,Nord,False,False,True,False,True
Safety Systems,Crash Sensors Y13,Generic Crash Sensors,ZCL-PERF-6RLS-LBC,2020-03-05,506.42,JPY,True,False,"Nord,Mecentley,WV,BMV",True,True,False,False,False
Safety Systems,Crash Sensors Z45,Generic Crash Sensors,ZCL-SUS-0RQD-E4R,2020-06-23,804.09,JPY,True,False,"Feramborghini,Nord,BMV,Mecentley,WV",True,True,False,True,True
Safety Systems,Crumple Zones T79,Generic Crumple Zones,ZCL-DRI-VEPU-IIB,2023-08-25,1843.73,JPY,True,True,"Nord,WV,BMV,Mecentley,Feramborghini",False,True,True,False,False
Safety Systems,Seatbelt Pretensioners F64,Generic Seatbelt Pretensioners,ZCL-BRK-OZC0-728,2020-09-24,1788.08,JPY,False,True,"Nord,Mecentley,WV",True,False,True,True,True
Safety Systems,Seatbelt Pretensioners B42,Generic Seatbelt Pretensioners,ZCL-COL-QQ0B-7VE,2022-08-30,1103.56,JPY,True,True,Nord,True,True,False,False,False
Safety Systems,"Airbags (Front, Side, Curtain, Knee) G4","Generic Airbags (Front, Side, Curtain, Knee)",ZCL-BRK-IKKY-C9B,2024-08-10,1948.47,JPY,True,True,"BMV,Nord,WV,Mecentley,Feramborghini",False,False,True,True,True
Safety Systems,Roll Cage (in racing cars) D19,Generic Roll Cage (in racing cars),ZCL-SUS-42QT-XA4,2024-10-01,1465.16,JPY,True,True,"Nord,BMV,Mecentley,Feramborghini,WV",True,False,False,False,False
Safety Systems,Crumple Zones Y82,Generic Crumple Zones,ZCL-ELE-QKMT-SKJ,2024-11-07,1974.01,JPY,True,True,"BMV,Mecentley,WV,Nord",False,True,True,True,True
Safety Systems,Roll Cage (in racing cars) R75,Generic Roll Cage (in racing cars),ZCL-ENG-BBFR-FCG,2015-05-26,1835.22,JPY,True,True,"Feramborghini,Mecentley,Nord,WV,BMV",True,False,True,True,False
Safety Systems,Crash Sensors P63,Generic Crash Sensors,ZCL-TRN-3MHB-6P3,2024-11-05,1975.69,JPY,True,False,"WV,Nord,BMV,Feramborghini,Mecentley",True,False,True,True,False
Safety Systems,Roll Cage (in racing cars) K92,Generic Roll Cage (in racing cars),ZCL-PERF-TK1M-UJK,2020-02-19,775.46,JPY,True,True,"Mecentley,BMV,Nord",True,True,False,True,False
Safety Systems,Seatbelt Pretensioners S2,Generic Seatbelt Pretensioners,ZCL-PERF-8AE4-QSM,2021-09-10,1190.09,JPY,True,True,"Nord,Feramborghini",False,True,False,True,True
Safety Systems,"Airbags (Front, Side, Curtain, Knee) X39","Generic Airbags (Front, Side, Curtain, Knee)",ZCL-TRN-S9PU-AUT,2024-11-23,663.55,JPY,True,True,"Mecentley,Feramborghini,WV,BMV",False,False,True,False,True
Safety Systems,Seatbelt Pretensioners B47,Generic Seatbelt Pretensioners,ZCL-SUS-4YYO-5ST,2018-04-02,259.46,JPY,True,True,"WV,Feramborghini,Nord",False,False,True,True,True
Safety Systems,Roll Cage (in racing cars) C26,Generic Roll Cage (in racing cars),ZCL-ELE-LPD3-8I1,2018-07-23,914.31,JPY,True,True,"BMV,WV,Mecentley,Nord",True,True,True,True,True
Safety Systems,Crumple Zones O80,Generic Crumple Zones,ZCL-DRI-UZ27-KYB,2023-02-06,184.33,JPY,True,True,"WV,Feramborghini,Mecentley,BMV",True,False,True,True,True
Safety Systems,"Airbags (Front, Side, Curtain, Knee) W56","Generic Airbags (Front, Side, Curtain, Knee)",ZCL-BRK-V9B8-880,2020-08-05,1048.23,JPY,True,True,"Mecentley,Feramborghini,Nord,BMV",True,False,True,False,False
Safety Systems,Crash Sensors N84,Generic Crash Sensors,ZCL-PERF-QA5X-EEB,2015-10-03,462.0,JPY,True,True,"WV,Mecentley",True,False,False,False,True
Safety Systems,Crumple Zones X56,Generic Crumple Zones,ZCL-BRK-FME0-70R,2017-06-16,780.99,JPY,False,True,"Feramborghini,Nord,WV,Mecentley",True,True,True,True,False
Safety Systems,Roll Cage (in racing cars) B46,Generic Roll Cage (in racing cars),ZCL-BRK-Y2NO-GWO,2021-04-05,1553.84,JPY,True,False,"WV,Mecentley,Nord,BMV",False,False,True,True,True
Safety Systems,Roll Cage (in racing cars) I78,Generic Roll Cage (in racing cars),ZCL-ELE-WL34-D95,2021-01-30,798.32,JPY,False,True,"BMV,WV,Mecentley,Feramborghini,Nord",False,False,True,False,False
Safety Systems,"Airbags (Front, Side, Curtain, Knee) I12","Generic Airbags (Front, Side, Curtain, Knee)",ZCL-SUS-PVWP-RO0,2023-08-04,518.53,JPY,True,True,"BMV,Nord,Feramborghini",False,False,True,False,False
Suspension and Steering,Steering Wheel X4,Allows driver to steer the vehicle.,ZCL-DRI-TMY5-NCN,2024-06-18,45.85,JPY,True,True,"Nord,WV,BMV,Feramborghini,Mecentley",True,False,False,True,True
Suspension and Steering,Leaf Springs H70,Generic Leaf Springs,ZCL-ELE-D47R-CXU,2019-10-23,1838.73,JPY,True,True,"BMV,Feramborghini,WV,Nord",True,False,True,True,True
Suspension and Steering,Torsion Bar R47,Generic Torsion Bar,ZCL-TRN-RFCX-Y8G,2025-06-24,1126.24,JPY,True,True,"WV,Mecentley,Feramborghini,Nord",True,True,False,False,True
Suspension and Steering,Sway Bar / Anti-roll Bar J16,Generic Sway Bar / Anti-roll Bar,ZCL-DRI-2BUD-KMX,2022-10-08,27.4,JPY,True,True,"Mecentley,Feramborghini",True,False,False,True,True
Suspension and Steering,Control Arms H70,Connect wheel hub to vehicle frame.,ZCL-TRN-6VEU-QRJ,2024-02-04,1018.38,JPY,False,True,"BMV,Nord,WV",True,True,True,True,True
Suspension and Steering,Sway Bar / Anti-roll Bar Z59,Generic Sway Bar / Anti-roll Bar,ZCL-COL-OUO9-SMN,2015-05-09,1520.35,JPY,True,True,"BMV,WV,Mecentley,Nord",False,True,False,True,True
Suspension and Steering,Tie Rods E76,Transmit steering input to wheels.,ZCL-BRK-QGAQ-OCU,2025-05-11,1806.47,JPY,False,True,"Nord,WV,Feramborghini",False,True,False,True,True
Suspension and Steering,Shock Absorbers E39,Dampen spring movement for smoother ride.,ZCL-TRN-I7CD-O1A,2023-09-30,1770.5,JPY,True,True,"Nord,WV,Feramborghini",True,False,False,True,True
Suspension and Steering,Control Arms R35,Connect wheel hub to vehicle frame.,ZCL-BRK-IGCF-RY1,2019-01-21,173.99,JPY,True,True,"Mecentley,WV,Feramborghini,Nord",False,False,False,True,False
